latitude,longitude,altitude
45.882854,7.073422,2283.3
45.882938,7.073586,2290.3
45.882812,7.073798,2293.2
45.882774,7.074006,2297.3
45.882851,7.074248,2306.5
45.882832,7.074312,2308.3
45.882702,7.074237,2299.6
45.882626,7.074331,2299.4
45.882542,7.075282,2316.1
45.882469,7.075384,2315.4
45.882675,7.075779,2332.5
45.882732,7.075659,2334.2
45.882828,7.075679,2340.0
45.882847,7.075551,2338.9
45.883034,7.075419,2347.2
45.883072,7.075316,2347.5
45.883369,7.075216,2358.2
45.883434,7.075425,2367.5
45.883324,7.07581,2374.8
45.883339,7.075956,2378.0
45.883533,7.076265,2388.7
45.883579,7.076187,2392.4
45.88372,7.076258,2399.1
45.883774,7.076117,2402.6
45.883789,7.076187,2403.0
45.883926,7.076176,2410.1
45.884098,7.075867,2414.7
45.884277,7.075852,2422.7
45.884659,7.075647,2434.1
45.885159,7.075172,2446.7
45.885353,7.075085,2454.0
45.885487,7.075122,2459.7
45.885513,7.075216,2462.4
45.885563,7.075104,2461.3
45.885628,7.075984,2473.7
45.885963,7.076695,2490.5
45.886017,7.077023,2500.3
45.886284,7.07721,2508.2
45.887268,7.077623,2518.3
45.887932,7.077802,2525.3
45.888599,7.077754,2530.3
45.888687,7.077827,2533.1
45.888889,7.077844,2535.7
45.888973,7.077896,2535.6
45.888962,7.077972,2535.8
45.888992,7.077899,2535.4
45.889202,7.078105,2528.4
45.889709,7.078127,2519.6
45.889805,7.078065,2519.9
45.890053,7.078088,2516.5
45.890469,7.078012,2514.6
45.890968,7.078361,2509.1
45.891132,7.078698,2505.1
45.891262,7.078602,2508.7
45.891392,7.079434,2498.2
45.891598,7.079743,2495.7
45.891731,7.080494,2486.4
45.891941,7.081017,2483.3
45.892113,7.081168,2485.0
45.891922,7.081777,2479.2
45.891911,7.082141,2476.1
45.891998,7.082208,2477.4
45.892048,7.082411,2476.0
45.892181,7.0826,2474.2
45.892151,7.082974,2467.1
45.892277,7.083113,2468.7
45.892208,7.084171,2455.8
45.89217,7.084226,2456.4
45.892067,7.084193,2453.7
45.891659,7.084625,2445.9
45.891689,7.084673,2446.7
45.891521,7.084966,2440.9
45.891411,7.085358,2437.1
45.891438,7.085544,2434.0
45.891537,7.085552,2433.6
45.89167,7.085784,2428.1
45.891689,7.086066,2425.0
45.891834,7.086371,2423.2
45.891949,7.086839,2418.5
45.892017,7.087853,2410.0
45.891979,7.088451,2404.3
45.892147,7.08981,2395.4
45.892056,7.090989,2385.8
45.892159,7.091217,2384.4
45.892166,7.091657,2378.2
45.892044,7.092458,2368.1
45.892086,7.093185,2359.5
45.892185,7.093489,2356.9
45.892204,7.093837,2351.4
45.892345,7.094279,2341.5
45.892483,7.094473,2336.2
45.892479,7.094605,2333.1
45.892628,7.094751,2332.6
45.892742,7.095061,2326.2
45.892738,7.095484,2316.4
45.892826,7.095918,2309.6
45.892906,7.096011,2309.0
45.892815,7.096038,2308.0
45.893082,7.096443,2305.2
45.893131,7.09679,2301.3
45.893524,7.097771,2295.6
45.893627,7.098538,2291.0
45.893936,7.098976,2297.6
45.893944,7.099172,2290.7
45.894192,7.099425,2292.9
45.894253,7.099848,2285.4
45.894787,7.100489,2288.2
45.895,7.10088,2280.8
45.895267,7.101812,2267.9
45.895424,7.102017,2268.6
45.895554,7.102342,2266.3
45.895554,7.102553,2261.4
45.895992,7.103732,2257.8
45.896164,7.104421,2253.8
45.896271,7.10541,2242.9
45.896481,7.106235,2235.7
45.89658,7.106407,2234.8
45.896717,7.107005,2225.7
45.896667,7.107129,2222.4
45.896717,7.107573,2213.7
45.896973,7.108431,2197.1
45.897877,7.109886,2168.5
45.897472,7.109975,2159.6
45.897339,7.110067,2155.6
45.897366,7.110137,2153.6
45.897812,7.110762,2138.7
45.898464,7.111278,2124.8
45.898743,7.111642,2114.8
45.899197,7.111943,2101.9
45.899513,7.11204,2098.6
45.899918,7.112359,2090.0
45.899796,7.112492,2087.9
45.899529,7.112592,2084.0
45.899014,7.112547,2078.8
45.898624,7.112707,2070.9
45.898827,7.112763,2071.0
45.898399,7.112642,2070.9
45.898495,7.112629,2071.9
45.898521,7.112684,2070.7
45.898571,7.112652,2071.9
45.89854,7.112716,2070.0
45.89846,7.11262,2071.9
45.898357,7.112638,2070.7
45.898567,7.112647,2072.0
45.89851,7.112598,2072.8
45.898647,7.112589,2074.1
45.898785,7.112684,2072.8
45.89859,7.112602,2073.3
45.898689,7.112621,2073.7
45.898827,7.112547,2077.0
45.899605,7.113153,2061.7
45.900326,7.11338,2053.9
45.900932,7.113322,2044.6
45.901142,7.113083,2045.0
45.90163,7.11297,2042.3
45.902222,7.113041,2034.3
45.902607,7.112865,2028.4
45.902641,7.112603,2030.6
45.903011,7.112043,2026.9
45.903248,7.111952,2025.4
45.903458,7.111757,2022.7
45.903557,7.111449,2018.4
45.903454,7.111097,2022.6
45.90358,7.110918,2012.0
45.903641,7.110649,2013.8
45.903786,7.110738,2009.0
45.904026,7.110772,2004.8
45.904305,7.110667,2004.8
45.904617,7.110417,2005.4
45.904762,7.110433,1998.1
45.904827,7.110336,1995.6
45.904877,7.110442,1992.0
45.905148,7.109817,1984.4
45.905373,7.109633,1974.7
45.905384,7.109395,1978.0
45.905476,7.109209,1974.7
45.906105,7.108401,1958.4
45.906128,7.108075,1952.7
45.906055,7.107531,1955.2
45.906532,7.107374,1950.5
45.906605,7.1071,1957.2
45.906757,7.106914,1961.4
45.907063,7.106969,1961.3
45.907333,7.106763,1967.1
45.908298,7.104686,1994.7
45.908337,7.104349,1992.0
45.90823,7.103951,2000.1
45.908154,7.103177,2004.4
45.908192,7.102979,2003.7
45.908554,7.102013,2007.6
45.908958,7.101585,2003.3
45.909061,7.10119,1997.2
45.909073,7.100698,1995.7
45.909225,7.100249,1988.2
45.909363,7.1002,1987.5
45.909489,7.100089,1987.3
45.909485,7.100024,1989.9
45.909573,7.100036,1984.7
45.909668,7.099882,1986.4
45.910229,7.099661,1980.6
45.910435,7.099647,1976.6
45.910648,7.099719,1969.2
45.91061,7.099766,1967.5
45.910904,7.099783,1964.5
45.911186,7.09988,1959.2
45.911472,7.099804,1956.0
45.911419,7.099133,1949.6
45.911201,7.098606,1947.7
45.911167,7.09813,1937.9
45.910988,7.097365,1932.5
45.911026,7.097141,1930.8
45.91116,7.097061,1927.1
45.911247,7.096905,1922.6
45.911125,7.096358,1914.7
45.911282,7.096085,1909.9
45.911419,7.096166,1905.0
45.911503,7.096117,1902.3
45.911625,7.096216,1898.0
45.911789,7.096807,1892.2
45.911865,7.096913,1888.7
45.911957,7.096922,1883.5
45.912285,7.097471,1877.8
45.912437,7.097949,1874.2
45.912746,7.098435,1863.9
45.91325,7.099684,1849.7
45.913422,7.099832,1843.3
45.913483,7.100017,1842.0
45.913605,7.100146,1835.2
45.913631,7.100332,1831.9
45.913868,7.100313,1823.8
45.91404,7.100218,1820.4
45.914436,7.10047,1803.4
45.914581,7.100439,1799.8
45.914803,7.100595,1790.3
45.914764,7.100637,1790.5
45.914913,7.10069,1786.1
45.91515,7.100634,1780.9
45.915462,7.100851,1771.0
45.915607,7.100818,1767.1
45.915722,7.100684,1764.6
45.916035,7.100647,1754.0
45.916206,7.100427,1743.4
45.916397,7.100425,1737.1
45.916569,7.100566,1736.9
45.916653,7.100507,1732.2
45.91674,7.100577,1730.1
45.916939,7.100545,1720.3
45.917065,7.100614,1713.7
45.917141,7.100775,1710.2
45.917233,7.100819,1706.2
45.917358,7.100753,1696.4
45.917381,7.100862,1696.6
45.917561,7.100883,1686.0
45.917667,7.101113,1680.9
45.91766,7.101241,1677.9
45.917953,7.100925,1672.0
45.918018,7.100641,1676.1
45.918591,7.100481,1678.4
45.918777,7.100591,1676.8
45.919071,7.100615,1676.7
45.919254,7.100547,1675.4
45.919865,7.099868,1669.5
45.919971,7.099671,1672.5
45.920101,7.099564,1677.2
45.920387,7.099523,1676.7
45.920994,7.099049,1681.8
45.92123,7.09877,1682.9
45.921364,7.098391,1685.7
45.921661,7.097976,1683.4
45.92173,7.097691,1684.5
45.922009,7.097379,1683.7
45.922119,7.097045,1683.9
45.922352,7.096796,1678.6
45.922596,7.096277,1681.6
45.923084,7.095918,1678.3
45.923313,7.096018,1677.2
45.923664,7.095937,1676.0
45.923889,7.095675,1676.3
45.92416,7.095096,1675.6
45.924397,7.095704,1660.6
45.924622,7.095831,1654.2
45.924896,7.096128,1644.8
45.924862,7.096268,1641.7
45.924583,7.096671,1635.9
45.92469,7.096798,1630.4
45.925076,7.096555,1625.0
45.925438,7.096459,1617.9
45.925667,7.096587,1614.3
45.925758,7.096557,1614.4
45.925728,7.096607,1614.2
45.925537,7.096589,1614.6
45.925583,7.096484,1614.7
45.925785,7.096352,1615.0
45.926025,7.096575,1615.3
45.92627,7.096498,1616.2
45.926697,7.096641,1620.8
45.927544,7.096527,1622.0
45.927879,7.09633,1622.8
45.928005,7.096096,1620.3
45.928493,7.095543,1618.3
45.928787,7.095427,1615.0
45.929173,7.095404,1608.8
45.929531,7.095672,1609.6
45.929981,7.096339,1606.7
45.930927,7.097275,1600.4
45.931488,7.098002,1598.2
45.931755,7.098513,1600.1
45.93198,7.098658,1599.5
45.932125,7.098637,1599.3
45.932198,7.09889,1602.0
45.932137,7.098658,1599.5
45.932209,7.098745,1600.4
45.932659,7.098618,1599.6
45.932999,7.098663,1601.4
45.933456,7.098586,1601.7
45.933544,7.098625,1602.1
45.93351,7.098561,1601.5
45.933533,7.098628,1602.2
45.933624,7.098551,1601.4
45.933987,7.098467,1600.6
45.934551,7.098396,1600.1
45.935795,7.098422,1598.9
45.936237,7.098187,1595.3
45.936913,7.097956,1590.4
45.937065,7.097922,1589.0
45.937275,7.098004,1588.4
45.936413,7.096987,1578.4
45.936325,7.096731,1575.4
45.936375,7.095938,1576.0
45.937248,7.095225,1574.1
45.937359,7.095237,1573.7
45.93745,7.095411,1572.1
45.93771,7.095589,1569.6
45.937931,7.095554,1569.5
45.938145,7.095308,1568.9
45.938259,7.095263,1567.9
45.938499,7.095446,1565.2
45.938976,7.095539,1562.1
45.939529,7.095255,1558.2
45.939884,7.095357,1554.5
45.940159,7.095544,1550.8
45.940548,7.095498,1549.4
45.940735,7.095577,1548.1
45.941017,7.095986,1542.9
45.941483,7.096228,1538.7
45.942223,7.096081,1536.1
45.942589,7.095793,1535.6
45.942764,7.095916,1534.1
45.943321,7.095894,1533.2
45.943668,7.096082,1527.7
45.944431,7.096304,1528.1
45.944599,7.09649,1529.1
45.944942,7.097305,1529.7
45.945507,7.098018,1529.7
45.94556,7.09829,1526.7
45.945774,7.098657,1521.4
45.946083,7.09883,1519.8
45.946171,7.098988,1517.4
45.946327,7.099024,1517.3
45.946396,7.099112,1516.0
45.946499,7.099098,1516.3
45.94688,7.099389,1511.0
45.947124,7.099438,1509.5
45.947407,7.099603,1503.6
45.947765,7.099672,1501.7
45.947994,7.099833,1496.2
45.948399,7.099854,1494.7
45.948616,7.099978,1494.5
45.948818,7.100272,1494.1
45.949207,7.100527,1497.8
45.949554,7.100876,1503.6
45.949753,7.101279,1503.3
45.950111,7.101655,1498.9
45.950268,7.101629,1501.7
45.950428,7.101689,1501.6
45.950535,7.102011,1495.0
45.950672,7.10203,1493.5
45.95084,7.101891,1495.2
45.95113,7.101882,1488.7
45.951515,7.102084,1476.0
45.952183,7.102621,1464.2
45.952385,7.102659,1459.8
45.952847,7.102352,1458.6
45.953304,7.102489,1449.6
45.953739,7.102761,1443.9
45.954174,7.102858,1442.9
45.955261,7.103748,1438.8
45.955978,7.104625,1431.8
45.956093,7.104858,1429.8
45.956352,7.105104,1427.5
45.956551,7.105207,1426.0
45.956871,7.105167,1426.6
45.956978,7.105251,1424.2
45.957031,7.105137,1426.3
45.957226,7.105062,1426.5
45.95734,7.105101,1427.2
45.958195,7.105834,1416.0
45.958786,7.106132,1408.8
45.958935,7.106338,1406.4
45.959213,7.10706,1398.4
45.959583,7.107736,1394.4
45.959724,7.108264,1384.3
45.959827,7.108402,1383.4
45.960106,7.108577,1380.2
45.960667,7.108742,1373.2
45.961433,7.10854,1373.3
45.961948,7.10866,1371.6
45.962437,7.108435,1373.1
45.962681,7.108399,1373.4
45.962788,7.108308,1374.5
45.963104,7.108285,1374.7
45.963501,7.108139,1376.8
45.963993,7.108218,1373.5
45.964241,7.108337,1370.1
45.964664,7.108378,1365.0
45.964905,7.108243,1363.1
45.965233,7.108207,1359.5
45.965355,7.108088,1359.4
45.965893,7.10812,1366.8
45.966267,7.108338,1371.1
45.966454,7.108685,1369.7
45.966698,7.108829,1374.2
45.966785,7.108795,1378.2
45.967159,7.109072,1382.7
45.96743,7.109216,1386.8
45.967587,7.10921,1392.0
45.967712,7.109329,1389.9
45.968315,7.109187,1404.7
45.968941,7.109322,1403.2
45.969334,7.109169,1409.4
45.969479,7.109299,1401.4
45.970284,7.109635,1390.0
45.970482,7.109562,1387.4
45.970654,7.109375,1399.4
45.970757,7.109398,1400.5
45.97086,7.109616,1397.7
45.970829,7.109766,1390.1
45.970768,7.109618,1391.9
45.97086,7.109919,1386.2
45.971088,7.110179,1379.4
45.970871,7.11011,1376.6
45.970951,7.110274,1368.6
45.970905,7.110279,1367.0
45.970921,7.110415,1359.8
45.971107,7.110463,1361.6
45.971176,7.11072,1349.8
45.971272,7.110732,1352.2
45.971401,7.110969,1342.7
45.971497,7.11101,1344.3
45.971542,7.11123,1335.6
45.971706,7.111417,1332.4
45.971802,7.111362,1335.3
45.972237,7.111583,1324.5
45.972481,7.111535,1325.7
45.972778,7.111645,1326.1
45.972977,7.111881,1320.7
45.973385,7.11194,1324.9
45.973515,7.112024,1318.9
45.973598,7.111971,1321.6
45.973907,7.112001,1316.9
45.974255,7.111916,1320.1
45.97472,7.112063,1321.1
45.974743,7.112124,1316.6
45.975174,7.112312,1317.6
45.975292,7.112468,1315.5
45.975536,7.112583,1314.2
45.975697,7.112578,1316.7
45.975952,7.112784,1311.9
45.976189,7.112846,1314.9
45.976414,7.11299,1317.0
45.976646,7.113338,1313.5
45.97691,7.113441,1312.3
45.977154,7.113283,1314.2
45.977348,7.113284,1310.4
45.977757,7.113039,1311.1
45.978401,7.113106,1307.9
45.978561,7.113041,1311.9
45.978828,7.113057,1307.8
45.979359,7.112771,1310.5
45.979778,7.112729,1307.3
45.979729,7.112693,1310.8
45.979744,7.113299,1302.6
45.979622,7.114829,1287.1
45.979202,7.116819,1279.2
45.978912,7.117796,1277.4
45.978928,7.118068,1275.0
45.979244,7.119396,1267.5
45.979309,7.120056,1267.6
45.979645,7.120577,1270.5
45.979889,7.121447,1264.2
45.980431,7.122499,1241.3
45.980488,7.122778,1236.0
45.980766,7.123385,1227.8
45.981274,7.124201,1205.3
45.981224,7.124178,1207.2
45.981346,7.124039,1204.2
45.981419,7.123761,1203.8
45.98164,7.123437,1204.8
45.982281,7.123091,1202.4
45.98262,7.122775,1201.9
45.983234,7.12265,1202.5
45.983856,7.122393,1201.5
45.984127,7.122162,1200.3
45.984344,7.121868,1198.9
45.984982,7.121404,1195.0
45.985142,7.12122,1194.4
45.985352,7.121237,1193.5
45.986019,7.121641,1191.9
45.986164,7.121662,1191.6
45.986568,7.121429,1188.9
45.98682,7.1214,1188.5
45.987167,7.121671,1185.9
45.987743,7.122652,1177.0
45.988117,7.122818,1172.0
45.988335,7.123388,1167.8
45.988548,7.12369,1164.7
45.989056,7.123866,1160.4
45.989277,7.124013,1157.6
45.989471,7.124799,1154.4
45.989426,7.124911,1154.2
45.98933,7.124959,1153.4
45.98917,7.125336,1150.4
45.98896,7.125538,1150.0
45.988895,7.12597,1153.3
45.988968,7.126147,1151.8
45.989246,7.126358,1150.7
45.989597,7.126485,1148.7
45.99004,7.12675,1146.4
45.990639,7.126674,1143.4
45.991474,7.126849,1136.1
45.992737,7.126643,1125.0
45.993069,7.126688,1123.8
45.993702,7.127068,1119.8
45.994198,7.127144,1114.7
45.994205,7.127225,1115.3
45.994324,7.127174,1112.4
45.994377,7.127329,1113.6
45.994629,7.127546,1112.8
45.995155,7.127803,1110.1
45.995213,7.127934,1110.4
45.995506,7.128046,1109.1
45.995613,7.128003,1108.5
45.995728,7.128082,1108.8
45.99614,7.12809,1106.4
45.996231,7.128171,1107.2
45.996521,7.12822,1106.7
45.99691,7.128172,1105.1
45.997227,7.128237,1108.7
45.997532,7.128193,1111.0
45.997814,7.128028,1111.8
45.997967,7.128028,1109.6
45.998184,7.128306,1115.9
45.998268,7.127982,1111.4
45.998348,7.12789,1111.0
45.999058,7.127906,1106.7
45.999847,7.128309,1096.8
46.000286,7.128135,1090.8
46.00058,7.128147,1090.6
46.000851,7.127849,1084.3
46.001499,7.127454,1074.2
46.001541,7.127336,1071.7
46.001858,7.127266,1070.2
46.002136,7.12694,1063.0
46.002441,7.126825,1061.4
46.002617,7.126525,1056.2
46.002628,7.12609,1053.5
46.002739,7.12571,1056.8
46.00309,7.125586,1054.7
46.004379,7.124837,1052.6
46.005058,7.124269,1052.9
46.005718,7.124112,1056.4
46.005863,7.12385,1061.8
46.006004,7.123774,1063.9
46.006001,7.123293,1071.9
46.006145,7.123084,1075.7
46.006241,7.123084,1079.0
46.006432,7.123469,1083.6
46.006531,7.12353,1083.8
46.00692,7.123412,1089.0
46.007099,7.12316,1095.9
46.007263,7.123162,1095.5
46.00742,7.123286,1096.4
46.007637,7.122987,1106.9
46.007889,7.122937,1108.8
46.008232,7.123006,1108.4
46.008671,7.123249,1108.8
46.008736,7.123181,1114.2
46.00893,7.123219,1121.0
46.009464,7.123482,1133.8
46.009541,7.123391,1135.6
46.009457,7.123395,1137.3
46.009422,7.123123,1146.0
46.009518,7.122996,1148.0
46.00943,7.123075,1147.8
46.00938,7.122968,1148.5
46.009415,7.12281,1152.7
46.009624,7.122561,1152.9
46.009598,7.122221,1159.6
46.009666,7.121797,1165.6
46.009846,7.121355,1172.4
46.010132,7.120983,1171.8
46.010345,7.12034,1182.9
46.010689,7.120007,1193.2
46.01078,7.120059,1190.3
46.010872,7.120008,1190.9
46.010971,7.119749,1194.3
46.011036,7.119233,1194.4
46.011047,7.119389,1191.3
46.010979,7.119513,1197.7
46.01104,7.119236,1193.9
46.010948,7.119071,1204.7
46.010983,7.118783,1205.8
46.011173,7.118387,1210.9
46.011204,7.118182,1214.8
46.011421,7.117863,1212.4
46.011574,7.117947,1219.7
46.011845,7.119465,1227.2
46.012123,7.119601,1230.0
46.012531,7.11955,1242.1
46.012959,7.119775,1248.7
46.013924,7.120958,1268.5
46.013962,7.120836,1270.3
46.013847,7.120297,1280.1
46.013889,7.120175,1285.0
46.014221,7.119844,1290.5
46.01424,7.119697,1296.6
46.014343,7.119713,1295.2
46.014435,7.119616,1300.1
46.014664,7.119656,1301.5
46.015041,7.119588,1309.7
46.015446,7.119776,1308.8
46.015968,7.119717,1317.2
46.015995,7.119635,1318.7
46.016132,7.119598,1314.3
46.016205,7.119364,1313.3
46.016403,7.119201,1308.8
46.016747,7.119185,1311.5
46.016972,7.118992,1313.6
46.017387,7.118939,1311.3
46.017635,7.118822,1318.6
46.017841,7.118883,1323.6
46.01823,7.119589,1329.8
46.018372,7.119685,1336.7
46.018368,7.119805,1333.2
46.018513,7.119787,1342.1
46.018581,7.119894,1342.8
46.018547,7.120018,1337.3
46.018715,7.11991,1345.3
46.018749,7.119956,1344.1
46.018913,7.119935,1346.0
46.018871,7.119991,1344.2
46.018684,7.119894,1345.4
46.018269,7.11917,1344.7
46.018223,7.118736,1352.4
46.018284,7.118149,1367.1
46.018379,7.118157,1372.9
46.018478,7.118466,1376.8
46.018452,7.118066,1378.7
46.01852,7.117909,1386.4
46.018665,7.117973,1392.0
46.018764,7.118206,1395.9
46.018791,7.118078,1396.5
46.018845,7.118072,1399.0
46.018997,7.118236,1403.0
46.019382,7.118381,1405.0
46.019493,7.118636,1400.8
46.019814,7.118825,1403.1
46.020058,7.118832,1405.8
46.020386,7.118959,1402.5
46.020515,7.11887,1402.7
46.020569,7.118696,1401.8
46.021244,7.119161,1391.6
46.021725,7.119191,1396.3
46.021969,7.119489,1394.2
46.022163,7.11958,1398.7
46.022278,7.119825,1394.8
46.022552,7.120018,1392.8
46.023014,7.120128,1399.8
46.023392,7.120558,1404.9
46.023663,7.120636,1412.4
46.023693,7.120584,1413.3
46.023949,7.120625,1417.3
46.024044,7.120898,1417.0
46.024353,7.120807,1421.5
46.0247,7.120857,1425.8
46.025211,7.120769,1430.4
46.025337,7.120662,1433.2
46.02544,7.120677,1434.9
46.025524,7.120501,1435.7
46.025772,7.120321,1438.5
46.025928,7.120331,1441.7
46.02626,7.120609,1452.3
46.026367,7.120846,1453.6
46.02684,7.120947,1464.5
46.026989,7.120682,1468.7
46.027199,7.120499,1468.9
46.027229,7.120295,1468.0
46.027,7.120019,1471.1
46.02692,7.119518,1469.1
46.026894,7.119126,1470.1
46.027061,7.118371,1470.4
46.027065,7.118069,1469.9
46.026981,7.117897,1468.9
46.027031,7.117616,1468.2
46.026913,7.11682,1467.9
46.026787,7.116413,1469.3
46.026646,7.116216,1469.1
46.026634,7.116064,1468.0
46.02676,7.115489,1469.5
46.026997,7.1151,1469.5
46.027218,7.114886,1469.3
46.027615,7.114075,1469.9
46.027737,7.113939,1470.0
46.028141,7.113943,1468.4
46.028172,7.113885,1468.6
46.028316,7.113872,1468.2
46.029011,7.113036,1468.2
46.029354,7.112989,1467.2
46.029541,7.112882,1467.8
46.029877,7.11303,1468.0
46.030277,7.113338,1468.0
46.030411,7.11348,1468.3
46.030506,7.113792,1468.8
46.030781,7.113773,1469.8
46.030968,7.113964,1471.9
46.030933,7.114141,1471.2
46.030945,7.114032,1471.5
46.030876,7.114146,1470.0
46.030701,7.115337,1470.2
46.03054,7.115698,1468.0
46.030491,7.116018,1468.5
46.030437,7.115958,1468.3
46.030308,7.116184,1468.2
46.030399,7.116371,1470.1
46.030373,7.116432,1470.0
46.030003,7.11667,1468.0
46.029922,7.116594,1467.9
46.029915,7.116478,1468.2
46.029968,7.11666,1467.9
46.030106,7.116594,1468.7
46.030182,7.116329,1468.8
46.030327,7.116124,1468.2
46.030434,7.115595,1468.0
46.03064,7.115505,1469.5
46.030575,7.11533,1468.3
46.030907,7.113659,1471.1
46.031479,7.112054,1481.3
46.031902,7.109887,1480.3
46.031837,7.1091,1481.0
46.031921,7.108344,1484.8
46.031849,7.108247,1487.1
46.031467,7.108037,1487.5
46.031361,7.107727,1492.9
46.030945,7.107014,1497.4
46.031086,7.106394,1497.1
46.030987,7.105198,1506.5
46.031342,7.10479,1505.3
46.031406,7.104579,1505.3
46.031696,7.104119,1514.1
46.031757,7.103856,1518.2
46.032188,7.103244,1524.0
46.032318,7.102859,1527.3
46.032604,7.102445,1525.8
46.032627,7.102017,1527.9
46.032516,7.10179,1530.3
46.03257,7.101354,1529.7
46.032524,7.101024,1531.8
46.032795,7.099789,1532.9
46.032688,7.098817,1536.6
46.032532,7.098466,1542.0
46.032497,7.098109,1540.6
46.032181,7.09709,1549.9
46.032337,7.095782,1552.6
46.032028,7.095367,1559.1
46.032024,7.095077,1558.8
46.031975,7.094986,1559.1
46.031944,7.095158,1560.2
46.031628,7.095146,1570.3
46.03149,7.094731,1574.9
46.031559,7.094555,1575.7
46.031387,7.094435,1581.3
46.031387,7.094365,1582.8
46.031292,7.094341,1586.2
46.031254,7.094231,1589.6
46.031166,7.094282,1591.3
46.031128,7.094508,1589.6
46.030987,7.094517,1595.3
46.030746,7.094349,1605.6
46.030476,7.094295,1614.2
46.030266,7.093999,1620.9
46.030018,7.094043,1628.0
46.029884,7.093925,1627.2
46.029755,7.093602,1625.7
46.029686,7.093113,1627.6
46.02985,7.092889,1627.5
46.029915,7.092957,1626.8
46.029919,7.092709,1628.0
46.029827,7.092464,1629.7
46.029835,7.092704,1628.6
46.029938,7.092628,1628.4
46.030075,7.092651,1628.0
46.03014,7.092779,1627.0
46.030071,7.092788,1627.0
46.030136,7.093067,1625.9
46.030098,7.09277,1627.1
46.030518,7.092896,1626.7
46.030151,7.092742,1627.3
46.029903,7.092844,1627.4
46.029892,7.092624,1628.7
46.029892,7.092954,1626.9
46.029911,7.092837,1627.4
46.030022,7.092944,1626.4
46.029961,7.09295,1626.6
46.030052,7.093119,1625.7
46.030113,7.092969,1626.3
46.030239,7.093336,1624.1
46.030354,7.09346,1623.7
46.030327,7.093224,1624.7
46.030338,7.093488,1623.6
46.030415,7.093463,1623.8
46.030109,7.093434,1624.0
46.030502,7.093468,1623.9
46.03043,7.093292,1624.2
46.030407,7.093358,1624.0
46.03046,7.093363,1624.0
46.030472,7.093279,1624.3
46.030422,7.093208,1624.7
46.030327,7.093425,1623.7
46.030067,7.092908,1626.5
46.029938,7.09287,1627.0
46.030327,7.093449,1623.7
46.030014,7.092916,1626.5
46.030041,7.09313,1625.7
46.030106,7.093065,1626.0
46.030045,7.093621,1623.0
46.030048,7.093305,1624.9
46.029884,7.093421,1625.0
46.029762,7.092864,1628.1
46.029778,7.093116,1626.6
46.029732,7.093155,1626.6
46.02964,7.093065,1628.5
46.029335,7.092251,1634.9
46.02895,7.090663,1640.5
46.029011,7.089778,1644.4
46.02916,7.089562,1646.3
46.029034,7.089279,1649.7
46.028866,7.088303,1655.7
46.028358,7.087541,1672.2
46.02832,7.08726,1676.6
46.028442,7.08689,1680.4
46.028206,7.086344,1686.2
46.028027,7.085634,1690.7
46.028015,7.085267,1693.1
46.028088,7.084786,1696.4
46.028156,7.084673,1697.0
46.027893,7.08393,1701.8
46.027576,7.08332,1707.6
46.027428,7.082717,1712.7
46.026958,7.08219,1719.2
46.026821,7.081649,1724.1
46.026657,7.081389,1726.0
46.026093,7.080841,1732.1
46.026096,7.080277,1738.1
46.025997,7.079889,1742.4
46.025764,7.079498,1747.6
46.025459,7.078466,1759.6
46.025478,7.077832,1767.0
46.025265,7.077426,1772.7
46.025269,7.076711,1780.4
46.024914,7.076114,1789.9
46.024845,7.075508,1797.2
46.024704,7.074956,1804.0
46.02446,7.074612,1811.6
46.024384,7.074161,1817.9
46.02422,7.074036,1821.3
46.024254,7.073914,1821.8
46.024422,7.073778,1821.4
46.024506,7.073261,1826.7
46.024609,7.073222,1826.7
46.024578,7.073272,1826.0
46.024509,7.073123,1828.7
46.024548,7.072999,1830.6
46.024647,7.072943,1831.3
46.024658,7.072808,1833.7
46.02457,7.072717,1835.3
46.024677,7.072483,1838.3
46.024502,7.072393,1839.3
46.024498,7.072197,1841.9
46.024364,7.072105,1843.6
46.024368,7.071584,1851.5
46.024273,7.071607,1851.1
46.024265,7.071676,1850.2
46.024117,7.071712,1849.9
46.024075,7.071666,1850.7
46.02401,7.071055,1860.1
46.023945,7.070959,1862.2
46.02388,7.070967,1862.2
46.023705,7.070407,1874.5
46.023743,7.07009,1881.4
46.023666,7.069864,1882.6
46.023743,7.069485,1889.7
46.023655,7.069096,1894.0
46.023453,7.068627,1900.8
46.023388,7.068538,1901.6
46.02335,7.068571,1900.1
46.023178,7.068229,1907.7
46.023087,7.068189,1908.9
46.022861,7.067693,1920.0
46.022854,7.067757,1918.7
46.022861,7.067477,1924.3
46.022766,7.067183,1928.2
46.022774,7.067077,1931.2
46.022892,7.066968,1938.4
46.02282,7.066877,1938.1
46.022888,7.066568,1948.0
46.022633,7.06595,1954.0
46.022388,7.065705,1958.5
46.022362,7.065569,1963.0
46.022141,7.065697,1963.3
46.022144,7.065357,1970.7
46.021931,7.064984,1983.6
46.021889,7.065024,1986.3
46.021824,7.064853,1993.0
46.021725,7.064823,1997.4
46.021774,7.064611,1998.5
46.021729,7.064639,1998.4
46.021648,7.06456,2001.1
46.021561,7.064313,2007.8
46.021576,7.064172,2011.2
46.021435,7.063923,2019.7
46.021511,7.063721,2029.9
46.021465,7.063608,2033.6
